bit_index,kind,message_index,expected_bit,decoded_bit,median_value,sample_count,correct,video
256,preamble,5,0,1,0.8641133308410645,240,0,7-1T3.mp4
266,preamble,5,0,1,0.8641133308410645,240,0,7-1T3.mp4
276,payload,5,1,1,0.9984482526779175,240,1,7-1T3.mp4
286,preamble,6,1,1,0.9984482526779175,240,1,7-1T3.mp4
296,preamble,6,1,0,0.015231002122163773,240,0,7-1T3.mp4
306,preamble,6,1,0,0.015231002122163773,240,0,7-1T3.mp4
316,payload,6,1,0,0.015339722856879234,240,0,7-1T3.mp4
326,preamble,7,0,0,0.015339722856879234,240,1,7-1T3.mp4
336,preamble,7,0,1,0.8480708599090576,240,0,7-1T3.mp4
346,preamble,7,0,1,0.8480708599090576,240,0,7-1T3.mp4
356,payload,7,1,1,0.904126763343811,240,1,7-1T3.mp4
366,preamble,8,1,1,0.904126763343811,240,1,7-1T3.mp4
376,preamble,8,1,1,0.8613796234130859,240,1,7-1T3.mp4
386,preamble,8,1,1,0.8613796234130859,240,1,7-1T3.mp4
396,payload,8,1,1,1.0,240,1,7-1T3.mp4
406,payload,8,0,1,1.0,240,0,7-1T3.mp4
416,preamble,9,0,1,0.02841901034116745,240,0,7-1T3.mp4
426,preamble,9,0,1,0.02841901034116745,240,0,7-1T3.mp4
436,preamble,9,0,1,0.032602399587631226,240,0,7-1T3.mp4
446,payload,9,0,1,0.032602399587631226,240,0,7-1T3.mp4
456,preamble,10,1,1,0.025674056261777878,240,1,7-1T3.mp4
466,preamble,10,1,1,0.025674056261777878,240,1,7-1T3.mp4
476,preamble,10,1,1,0.02321241796016693,240,1,7-1T3.mp4
486,payload,10,0,1,0.02321241796016693,240,0,7-1T3.mp4
496,preamble,11,0,1,0.8244681358337402,240,0,7-1T3.mp4
506,preamble,11,0,1,0.8244681358337402,240,0,7-1T3.mp4
516,preamble,11,0,1,0.8457891941070557,240,0,7-1T3.mp4
526,payload,11,0,1,0.8457891941070557,240,0,7-1T3.mp4
536,preamble,12,1,1,0.03252159059047699,240,1,7-1T3.mp4
546,preamble,12,1,1,0.03252159059047699,240,1,7-1T3.mp4
556,preamble,12,1,1,0.8452842235565186,240,1,7-1T3.mp4
566,preamble,12,1,1,0.8452842235565186,240,1,7-1T3.mp4
576,payload,12,1,1,0.022417081519961357,240,1,7-1T3.mp4
586,preamble,13,0,1,0.022417081519961357,240,0,7-1T3.mp4
596,preamble,13,0,1,0.022815488278865814,240,0,7-1T3.mp4
606,preamble,13,0,1,0.022815488278865814,240,0,7-1T3.mp4
616,payload,13,0,1,0.02577413246035576,240,0,7-1T3.mp4
626,preamble,14,1,1,0.024166997522115707,223,1,7-1T3.mp4
627,preamble,14,0,1,0.9374830722808838,17,0,7-1T3.mp4
636,preamble,14,1,1,0.8727329969406128,204,1,7-1T3.mp4
637,preamble,14,0,0,0.003831244073808193,36,1,7-1T3.mp4
646,preamble,14,1,1,0.8757453560829163,186,1,7-1T3.mp4
647,preamble,14,0,0,0.003714874852448702,54,1,7-1T3.mp4
656,payload,14,1,0,0.0070744408294558525,168,0,7-1T3.mp4
657,payload,14,1,0,0.0033223279751837254,72,0,7-1T3.mp4
666,preamble,15,0,0,0.008932892233133316,150,1,7-1T3.mp4
667,preamble,15,1,0,0.00252917455509305,90,0,7-1T3.mp4
676,preamble,15,0,0,0.0013397936709225178,132,1,7-1T3.mp4
677,preamble,15,1,0,0.0023797526955604553,108,0,7-1T3.mp4
686,preamble,15,0,0,0.0012091564713045955,114,1,7-1T3.mp4
687,preamble,15,1,0,0.0027073845267295837,126,0,7-1T3.mp4
696,preamble,15,0,0,-0.008854929357767105,96,1,7-1T3.mp4
697,payload,15,1,0,-0.004704123362898827,144,0,7-1T3.mp4
706,payload,15,1,0,-0.008719106204807758,78,0,7-1T3.mp4
707,payload,15,0,0,-0.004887496121227741,162,1,7-1T3.mp4
716,preamble,16,1,0,-0.008663352578878403,60,0,7-1T3.mp4
